antecedent,consequent,support,confidence,lift
['17'],"['9', '36']",0.13,0.29,1.06
['36'],"['9', '17']",0.13,0.21,1.02
"['9', '17']",['36'],0.13,0.64,1.02
"['9', '36']",['17'],0.13,0.49,1.06
"['17', '36']",['9'],0.13,0.46,1.05
['9'],['11'],0.24,0.55,1.06
['11'],['9'],0.24,0.46,1.06
['9'],"['8', '17', '3']",0.05,0.12,1.1
['17'],"['8', '9', '3']",0.05,0.12,1.04
['8'],"['9', '3', '17']",0.05,0.11,1.01
['3'],"['8', '9', '17']",0.05,0.11,1.04
"['9', '17']","['8', '3']",0.05,0.26,1.05
"['8', '9']","['17', '3']",0.05,0.24,1.04
"['9', '3']","['8', '17']",0.05,0.25,1.08
"['8', '17']","['9', '3']",0.05,0.24,1.08
"['17', '3']","['8', '9']",0.05,0.24,1.04
"['8', '3']","['9', '17']",0.05,0.22,1.05
"['8', '9', '17']",['3'],0.05,0.51,1.04
"['9', '3', '17']",['8'],0.05,0.5,1.01
"['8', '9', '3']",['17'],0.05,0.48,1.04
"['8', '17', '3']",['9'],0.05,0.48,1.1
['9'],"['40', '8', '39']",0.06,0.14,1.13
['40'],"['8', '9', '39']",0.06,0.13,1.18
['39'],"['40', '9', '8']",0.06,0.13,1.14
['8'],"['40', '9', '39']",0.06,0.12,1.17
"['40', '9']","['8', '39']",0.06,0.3,1.23
"['9', '39']","['40', '8']",0.06,0.29,1.18
"['8', '9']","['40', '39']",0.06,0.27,1.22
"['40', '39']","['8', '9']",0.06,0.28,1.22
"['40', '8']","['9', '39']",0.06,0.24,1.18
"['8', '39']","['40', '9']",0.06,0.25,1.23
"['40', '9', '39']",['8'],0.06,0.58,1.17
"['40', '9', '8']",['39'],0.06,0.52,1.14
"['8', '9', '39']",['40'],0.06,0.54,1.18
"['40', '8', '39']",['9'],0.06,0.49,1.13
['9'],"['48', '8', '39']",0.06,0.14,1.05
['39'],"['48', '9', '8']",0.06,0.14,1.09
['48'],"['8', '9', '39']",0.06,0.12,1.04
['8'],"['48', '9', '39']",0.06,0.12,1.13
"['9', '39']","['48', '8']",0.06,0.3,1.11
"['48', '9']","['8', '39']",0.06,0.26,1.08
"['8', '9']","['48', '39']",0.06,0.27,1.1
"['48', '39']","['8', '9']",0.06,0.25,1.1
"['8', '39']","['48', '9']",0.06,0.25,1.08
"['48', '8']","['9', '39']",0.06,0.23,1.11
"['48', '9', '39']",['8'],0.06,0.56,1.13
"['8', '9', '39']",['48'],0.06,0.55,1.04
"['48', '9', '8']",['39'],0.06,0.49,1.09
"['48', '8', '39']",['9'],0.06,0.46,1.05
['9'],"['48', '17', '11', '38']",0.06,0.14,1.19
['17'],"['48', '9', '11', '38']",0.06,0.13,1.16
['48'],"['38', '9', '11', '17']",0.06,0.11,1.12
['11'],"['48', '9', '17', '38']",0.06,0.11,1.23
['38'],"['48', '9', '11', '17']",0.06,0.08,1.11
"['9', '17']","['48', '11', '38']",0.06,0.28,1.24
"['48', '9']","['17', '11', '38']",0.06,0.25,1.24
"['9', '11']","['48', '17', '38']",0.06,0.25,1.28
"['9', '38']","['48', '17', '11']",0.06,0.18,1.28
"['48', '17']","['9', '11', '38']",0.06,0.25,1.3
"['17', '11']","['48', '9', '38']",0.06,0.24,1.25
"['17', '38']","['48', '9', '11']",0.06,0.17,1.17
"['48', '11']","['38', '9', '17']",0.06,0.2,1.23
"['48', '38']","['9', '11', '17']",0.06,0.14,1.19
"['11', '38']","['48', '9', '17']",0.06,0.15,1.3
"['48', '9', '17']","['11', '38']",0.06,0.53,1.3
"['9', '11', '17']","['48', '38']",0.06,0.49,1.19
"['38', '9', '17']","['48', '11']",0.06,0.36,1.23
"['48', '9', '11']","['17', '38']",0.06,0.42,1.17
"['48', '9', '38']","['17', '11']",0.06,0.31,1.25
"['9', '11', '38']","['48', '17']",0.06,0.31,1.3
"['48', '17', '11']","['9', '38']",0.06,0.43,1.28
"['48', '17', '38']","['9', '11']",0.06,0.31,1.28
"['17', '11', '38']","['48', '9']",0.06,0.29,1.24
"['48', '11', '38']","['9', '17']",0.06,0.26,1.24
"['48', '9', '11', '17']",['38'],0.06,0.84,1.11
"['48', '9', '17', '38']",['11'],0.06,0.64,1.23
"['38', '9', '11', '17']",['48'],0.06,0.59,1.12
"['48', '9', '11', '38']",['17'],0.06,0.53,1.16
"['48', '17', '11', '38']",['9'],0.06,0.52,1.19
['9'],"['8', '48', '38', '47']",0.05,0.12,1.14
['47'],"['8', '9', '48', '38']",0.05,0.12,1.13
['8'],"['48', '9', '38', '47']",0.05,0.1,1.1
['48'],"['8', '9', '38', '47']",0.05,0.1,1.08
['38'],"['8', '9', '48', '47']",0.05,0.07,1.14
"['9', '47']","['8', '48', '38']",0.05,0.25,1.15
"['8', '9']","['48', '38', '47']",0.05,0.23,1.19
"['48', '9']","['8', '38', '47']",0.05,0.22,1.22
"['9', '38']","['8', '48', '47']",0.05,0.16,1.24
"['8', '47']","['48', '9', '38']",0.05,0.23,1.22
"['48', '47']","['8', '9', '38']",0.05,0.22,1.19
"['38', '47']","['8', '9', '48']",0.05,0.15,1.19
"['8', '48']","['9', '38', '47']",0.05,0.19,1.17
"['8', '38']","['48', '9', '47']",0.05,0.14,1.17
"['48', '38']","['8', '9', '47']",0.05,0.13,1.14
"['8', '9', '47']","['48', '38']",0.05,0.47,1.14
"['48', '9', '47']","['8', '38']",0.05,0.45,1.17
"['9', '38', '47']","['8', '48']",0.05,0.32,1.17
"['8', '9', '48']","['38', '47']",0.05,0.41,1.19
"['8', '9', '38']","['48', '47']",0.05,0.29,1.19
"['48', '9', '38']","['8', '47']",0.05,0.28,1.22
"['8', '48', '47']","['9', '38']",0.05,0.41,1.24
"['8', '38', '47']","['48', '9']",0.05,0.29,1.22
"['48', '38', '47']","['8', '9']",0.05,0.27,1.19
"['8', '48', '38']","['9', '47']",0.05,0.24,1.15
"['8', '9', '48', '47']",['38'],0.05,0.86,1.14
"['8', '9', '38', '47']",['48'],0.05,0.58,1.08
"['48', '9', '38', '47']",['8'],0.05,0.55,1.1
"['8', '9', '48', '38']",['47'],0.05,0.5,1.13
"['8', '48', '38', '47']",['9'],0.05,0.49,1.14
['9'],"['48', '36']",0.15,0.35,1.04
['48'],"['9', '36']",0.15,0.28,1.03
['36'],"['48', '9']",0.15,0.24,1.02
"['48', '9']",['36'],0.15,0.64,1.02
"['9', '36']",['48'],0.15,0.55,1.03
"['48', '36']",['9'],0.15,0.45,1.04
['9'],"['40', '8', '38']",0.09,0.22,1.1
['40'],"['8', '9', '38']",0.09,0.2,1.12
['8'],"['40', '9', '38']",0.09,0.19,1.19
['38'],"['40', '9', '8']",0.09,0.12,1.06
"['40', '9']","['8', '38']",0.09,0.46,1.2
"['8', '9']","['40', '38']",0.09,0.41,1.17
"['9', '38']","['40', '8']",0.09,0.28,1.13
"['40', '8']","['9', '38']",0.09,0.38,1.13
"['40', '38']","['8', '9']",0.09,0.26,1.17
"['8', '38']","['40', '9']",0.09,0.24,1.2
"['40', '9', '8']",['38'],0.09,0.8,1.06
"['40', '9', '38']",['8'],0.09,0.59,1.19
"['8', '9', '38']",['40'],0.09,0.51,1.12
"['40', '8', '38']",['9'],0.09,0.48,1.1
['9'],"['48', '47']",0.12,0.27,1.11
['47'],"['48', '9']",0.12,0.26,1.1
['48'],"['9', '47']",0.12,0.22,1.04
"['9', '47']",['48'],0.12,0.55,1.04
"['48', '9']",['47'],0.12,0.49,1.1
"['48', '47']",['9'],0.12,0.48,1.11
['9'],"['8', '48', '28']",0.07,0.16,1.12
['28'],"['8', '9', '48']",0.07,0.14,1.12
['8'],"['48', '9', '28']",0.07,0.14,1.1
['48'],"['8', '9', '28']",0.07,0.13,1.13
"['9', '28']","['8', '48']",0.07,0.31,1.14
"['8', '9']","['48', '28']",0.07,0.3,1.12
"['48', '9']","['8', '28']",0.07,0.29,1.16
"['8', '28']","['48', '9']",0.07,0.27,1.16
"['48', '28']","['8', '9']",0.07,0.25,1.12
"['8', '48']","['9', '28']",0.07,0.25,1.14
"['8', '9', '28']",['48'],0.07,0.6,1.13
"['48', '9', '28']",['8'],0.07,0.55,1.1
"['8', '9', '48']",['28'],0.07,0.55,1.12
"['8', '48', '28']",['9'],0.07,0.48,1.12
['9'],"['40', '17', '28']",0.05,0.12,1.15
['40'],"['9', '28', '17']",0.05,0.11,1.03
['17'],"['40', '9', '28']",0.05,0.11,1.11
['28'],"['40', '9', '17']",0.05,0.11,1.05
"['40', '9']","['17', '28']",0.05,0.26,1.12
"['9', '17']","['40', '28']",0.05,0.25,1.09
"['9', '28']","['40', '17']",0.05,0.24,1.11
"['40', '17']","['9', '28']",0.05,0.24,1.11
"['40', '28']","['9', '17']",0.05,0.23,1.09
"['17', '28']","['40', '9']",0.05,0.23,1.12
"['40', '9', '17']",['28'],0.05,0.51,1.05
"['40', '9', '28']",['17'],0.05,0.51,1.11
"['9', '28', '17']",['40'],0.05,0.47,1.03
"['40', '17', '28']",['9'],0.05,0.5,1.15
['9'],"['48', '28']",0.12,0.29,1.07
['28'],"['48', '9']",0.12,0.25,1.08
['48'],"['9', '28']",0.12,0.23,1.07
"['9', '28']",['48'],0.12,0.57,1.07
"['48', '9']",['28'],0.12,0.53,1.08
"['48', '28']",['9'],0.12,0.46,1.07
['9'],['8'],0.23,0.52,1.05
['8'],['9'],0.23,0.45,1.05
['9'],"['40', '17', '38']",0.08,0.19,1.12
['40'],"['38', '9', '17']",0.08,0.18,1.06
['17'],"['40', '9', '38']",0.08,0.18,1.12
['38'],"['40', '9', '17']",0.08,0.11,1.06
"['40', '9']","['17', '38']",0.08,0.4,1.12
"['9', '17']","['40', '38']",0.08,0.39,1.1
"['9', '38']","['40', '17']",0.08,0.24,1.15
"['40', '17']","['9', '38']",0.08,0.38,1.15
"['40', '38']","['9', '17']",0.08,0.23,1.1
"['17', '38']","['40', '9']",0.08,0.23,1.12
"['40', '9', '17']",['38'],0.08,0.8,1.06
"['40', '9', '38']",['17'],0.08,0.51,1.12
"['38', '9', '17']",['40'],0.08,0.49,1.06
"['40', '17', '38']",['9'],0.08,0.48,1.12
['9'],"['3', '36']",0.15,0.34,1.08
['3'],"['9', '36']",0.15,0.3,1.09
['36'],"['9', '3']",0.15,0.23,1.06
"['9', '3']",['36'],0.15,0.66,1.06
"['9', '36']",['3'],0.15,0.53,1.09
"['3', '36']",['9'],0.15,0.47,1.08
['9'],"['8', '3', '28', '38']",0.05,0.12,1.17
['3'],"['8', '9', '28', '38']",0.05,0.11,1.15
['8'],"['9', '3', '28', '38']",0.05,0.11,1.11
['28'],"['8', '9', '3', '38']",0.05,0.11,1.16
['38'],"['8', '9', '3', '28']",0.05,0.07,1.14
"['9', '3']","['8', '28', '38']",0.05,0.24,1.24
"['8', '9']","['3', '28', '38']",0.05,0.23,1.17
"['9', '28']","['8', '3', '38']",0.05,0.24,1.25
"['9', '38']","['8', '3', '28']",0.05,0.16,1.22
"['8', '3']","['9', '28', '38']",0.05,0.22,1.23
"['3', '28']","['8', '9', '38']",0.05,0.21,1.16
"['3', '38']","['8', '9', '28']",0.05,0.14,1.24
"['8', '28']","['9', '3', '38']",0.05,0.21,1.22
"['8', '38']","['9', '3', '28']",0.05,0.14,1.2
"['28', '38']","['8', '9', '3']",0.05,0.14,1.24
"['8', '9', '3']","['28', '38']",0.05,0.47,1.24
"['9', '3', '28']","['8', '38']",0.05,0.46,1.2
"['9', '3', '38']","['8', '28']",0.05,0.3,1.22
"['8', '9', '28']","['3', '38']",0.05,0.46,1.24
"['8', '9', '38']","['3', '28']",0.05,0.29,1.16
"['9', '28', '38']","['8', '3']",0.05,0.3,1.23
"['8', '3', '28']","['9', '38']",0.05,0.4,1.22
"['8', '3', '38']","['9', '28']",0.05,0.28,1.25
"['3', '28', '38']","['8', '9']",0.05,0.27,1.17
"['8', '28', '38']","['9', '3']",0.05,0.27,1.24
"['8', '9', '3', '28']",['38'],0.05,0.86,1.14
"['8', '9', '3', '38']",['28'],0.05,0.57,1.16
"['9', '3', '28', '38']",['8'],0.05,0.55,1.11
"['8', '9', '28', '38']",['3'],0.05,0.56,1.15
"['8', '3', '28', '38']",['9'],0.05,0.51,1.17
['9'],"['48', '11', '28', '36']",0.05,0.12,1.14
['28'],"['48', '9', '11', '36']",0.05,0.1,1.12
['11'],"['48', '9', '28', '36']",0.05,0.1,1.17
['48'],"['9', '11', '28', '36']",0.05,0.1,1.2
['36'],"['48', '9', '11', '28']",0.05,0.08,1.09
"['9', '28']","['48', '11', '36']",0.05,0.23,1.21
"['9', '11']","['48', '28', '36']",0.05,0.21,1.2
"['48', '9']","['11', '28', '36']",0.05,0.22,1.24
"['9', '36']","['48', '11', '28']",0.05,0.19,1.23
"['11', '28']","['48', '9', '36']",0.05,0.2,1.3
"['48', '28']","['9', '11', '36']",0.05,0.19,1.21
"['28', '36']","['48', '9', '11']",0.05,0.16,1.14
"['48', '11']","['9', '28', '36']",0.05,0.18,1.23
"['11', '36']","['48', '9', '28']",0.05,0.15,1.2
"['48', '36']","['9', '11', '28']",0.05,0.15,1.25
"['9', '11', '28']","['48', '36']",0.05,0.42,1.25
"['48', '9', '28']","['11', '36']",0.05,0.41,1.2
"['9', '28', '36']","['48', '11']",0.05,0.36,1.23
"['48', '9', '11']","['28', '36']",0.05,0.36,1.14
"['9', '11', '36']","['48', '28']",0.05,0.33,1.21
"['48', '9', '36']","['11', '28']",0.05,0.34,1.3
"['48', '11', '28']","['9', '36']",0.05,0.34,1.23
"['11', '28', '36']","['48', '9']",0.05,0.29,1.24
"['48', '28', '36']","['9', '11']",0.05,0.29,1.2
"['48', '11', '36']","['9', '28']",0.05,0.27,1.21
"['48', '9', '11', '28']",['36'],0.05,0.69,1.09
"['9', '11', '28', '36']",['48'],0.05,0.64,1.2
"['48', '9', '28', '36']",['11'],0.05,0.61,1.17
"['48', '9', '11', '36']",['28'],0.05,0.55,1.12
"['48', '11', '28', '36']",['9'],0.05,0.49,1.14
['9'],"['40', '3', '39']",0.05,0.12,1.11
['40'],"['9', '3', '39']",0.05,0.12,1.15
['39'],"['40', '9', '3']",0.05,0.12,1.13
['3'],"['40', '9', '39']",0.05,0.11,1.06
"['40', '9']","['3', '39']",0.05,0.26,1.18
"['9', '39']","['40', '3']",0.05,0.26,1.15
"['9', '3']","['40', '39']",0.05,0.24,1.11
"['40', '39']","['9', '3']",0.05,0.24,1.11
"['40', '3']","['9', '39']",0.05,0.23,1.15
"['3', '39']","['40', '9']",0.05,0.24,1.18
"['40', '9', '39']",['3'],0.05,0.51,1.06
"['40', '9', '3']",['39'],0.05,0.51,1.13
"['9', '3', '39']",['40'],0.05,0.52,1.15
"['40', '3', '39']",['9'],0.05,0.48,1.11
['9'],"['3', '36', '38']",0.12,0.28,1.11
['3'],"['9', '36', '38']",0.12,0.25,1.14
['36'],"['9', '3', '38']",0.12,0.19,1.09
['38'],"['9', '3', '36']",0.12,0.16,1.08
"['9', '3']","['36', '38']",0.12,0.54,1.12
"['9', '36']","['3', '38']",0.12,0.43,1.15
"['9', '38']","['3', '36']",0.12,0.36,1.15
"['3', '36']","['9', '38']",0.12,0.38,1.15
"['3', '38']","['9', '36']",0.12,0.32,1.15
"['36', '38']","['9', '3']",0.12,0.25,1.12
"['9', '3', '36']",['38'],0.12,0.82,1.08
"['9', '3', '38']",['36'],0.12,0.68,1.09
"['9', '36', '38']",['3'],0.12,0.55,1.14
"['3', '36', '38']",['9'],0.12,0.48,1.11
['9'],"['17', '28', '39']",0.05,0.13,1.15
['39'],"['9', '28', '17']",0.05,0.12,1.09
['17'],"['9', '28', '39']",0.05,0.12,1.12
['28'],"['9', '17', '39']",0.05,0.11,1.1
"['9', '39']","['17', '28']",0.05,0.27,1.17
"['9', '17']","['28', '39']",0.05,0.26,1.13
"['9', '28']","['17', '39']",0.05,0.25,1.16
"['17', '39']","['9', '28']",0.05,0.25,1.16
"['28', '39']","['9', '17']",0.05,0.24,1.13
"['17', '28']","['9', '39']",0.05,0.24,1.17
"['9', '17', '39']",['28'],0.05,0.54,1.1
"['9', '28', '39']",['17'],0.05,0.51,1.12
"['9', '28', '17']",['39'],0.05,0.5,1.09
"['17', '28', '39']",['9'],0.05,0.5,1.15
['9'],"['17', '38', '39']",0.08,0.19,1.11
['39'],"['38', '9', '17']",0.08,0.18,1.08
['17'],"['9', '38', '39']",0.08,0.18,1.1
['38'],"['9', '17', '39']",0.08,0.11,1.06
"['9', '39']","['17', '38']",0.08,0.4,1.12
"['9', '17']","['38', '39']",0.08,0.39,1.11
"['9', '38']","['17', '39']",0.08,0.24,1.14
"['17', '39']","['9', '38']",0.08,0.38,1.14
"['38', '39']","['9', '17']",0.08,0.23,1.11
"['17', '38']","['9', '39']",0.08,0.23,1.12
"['9', '17', '39']",['38'],0.08,0.8,1.06
"['9', '38', '39']",['17'],0.08,0.5,1.1
"['38', '9', '17']",['39'],0.08,0.49,1.08
"['17', '38', '39']",['9'],0.08,0.48,1.11
['9'],"['48', '11', '3', '36']",0.05,0.12,1.15
['3'],"['48', '9', '11', '36']",0.05,0.11,1.16
['48'],"['11', '9', '3', '36']",0.05,0.1,1.09
['11'],"['48', '9', '3', '36']",0.05,0.1,1.27
['36'],"['48', '9', '3', '11']",0.05,0.08,1.1
"['9', '3']","['48', '11', '36']",0.05,0.24,1.25
"['48', '9']","['11', '3', '36']",0.05,0.22,1.22
"['9', '11']","['48', '3', '36']",0.05,0.22,1.27
"['9', '36']","['48', '11', '3']",0.05,0.19,1.23
"['48', '3']","['9', '11', '36']",0.05,0.2,1.28
"['11', '3']","['48', '9', '36']",0.05,0.19,1.28
"['3', '36']","['48', '9', '11']",0.05,0.17,1.2
"['48', '11']","['9', '3', '36']",0.05,0.18,1.25
"['48', '36']","['11', '9', '3']",0.05,0.16,1.18
"['11', '36']","['48', '9', '3']",0.05,0.15,1.31
"['48', '9', '3']","['11', '36']",0.05,0.45,1.31
"['11', '9', '3']","['48', '36']",0.05,0.4,1.18
"['9', '3', '36']","['48', '11']",0.05,0.36,1.25
"['48', '9', '11']","['3', '36']",0.05,0.37,1.2
"['48', '9', '36']","['11', '3']",0.05,0.35,1.28
"['9', '11', '36']","['48', '3']",0.05,0.34,1.28
"['48', '11', '3']","['9', '36']",0.05,0.34,1.23
"['48', '3', '36']","['9', '11']",0.05,0.3,1.27
"['11', '3', '36']","['48', '9']",0.05,0.29,1.22
"['48', '11', '36']","['9', '3']",0.05,0.27,1.25
"['48', '9', '3', '11']",['36'],0.05,0.69,1.1
"['48', '9', '3', '36']",['11'],0.05,0.66,1.27
"['11', '9', '3', '36']",['48'],0.05,0.58,1.09
"['48', '9', '11', '36']",['3'],0.05,0.57,1.16
"['48', '11', '3', '36']",['9'],0.05,0.5,1.15
['9'],"['11', '38', '39']",0.09,0.22,1.1
['39'],"['9', '11', '38']",0.09,0.21,1.1
['11'],"['9', '38', '39']",0.09,0.18,1.12
['38'],"['9', '11', '39']",0.09,0.12,1.05
"['9', '39']","['11', '38']",0.09,0.46,1.14
"['9', '11']","['38', '39']",0.09,0.39,1.12
"['9', '38']","['11', '39']",0.09,0.28,1.13
"['11', '39']","['9', '38']",0.09,0.38,1.13
"['38', '39']","['9', '11']",0.09,0.27,1.12
"['11', '38']","['9', '39']",0.09,0.23,1.14
"['9', '11', '39']",['38'],0.09,0.8,1.05
"['9', '38', '39']",['11'],0.09,0.58,1.12
"['9', '11', '38']",['39'],0.09,0.5,1.1
"['11', '38', '39']",['9'],0.09,0.48,1.1
['9'],"['40', '48']",0.11,0.26,1.06
['40'],"['48', '9']",0.11,0.25,1.06
['48'],"['40', '9']",0.11,0.22,1.07
"['40', '9']",['48'],0.11,0.57,1.07
"['48', '9']",['40'],0.11,0.49,1.06
"['40', '48']",['9'],0.11,0.46,1.06
['9'],"['38', '3', '28', '36']",0.07,0.15,1.14
['3'],"['38', '9', '28', '36']",0.07,0.14,1.19
['28'],"['9', '3', '36', '38']",0.07,0.14,1.15
['36'],"['9', '3', '28', '38']",0.07,0.11,1.11
['38'],"['9', '3', '28', '36']",0.07,0.09,1.11
"['9', '3']","['38', '28', '36']",0.07,0.31,1.23
"['9', '28']","['3', '36', '38']",0.07,0.31,1.24
"['9', '36']","['3', '28', '38']",0.07,0.24,1.22
"['9', '38']","['3', '28', '36']",0.07,0.2,1.2
"['3', '28']","['9', '36', '38']",0.07,0.27,1.24
"['3', '36']","['9', '28', '38']",0.07,0.21,1.23
"['3', '38']","['9', '28', '36']",0.07,0.18,1.25
"['28', '36']","['9', '3', '38']",0.07,0.21,1.2
"['28', '38']","['9', '3', '36']",0.07,0.18,1.22
"['36', '38']","['9', '3', '28']",0.07,0.14,1.2
"['9', '3', '28']","['36', '38']",0.07,0.58,1.2
"['9', '3', '36']","['28', '38']",0.07,0.46,1.22
"['9', '3', '38']","['28', '36']",0.07,0.38,1.2
"['9', '28', '36']","['3', '38']",0.07,0.47,1.25
"['9', '28', '38']","['3', '36']",0.07,0.38,1.23
"['9', '36', '38']","['3', '28']",0.07,0.31,1.24
"['3', '28', '36']","['9', '38']",0.07,0.4,1.2
"['3', '28', '38']","['9', '36']",0.07,0.34,1.22
"['3', '36', '38']","['9', '28']",0.07,0.27,1.24
"['38', '28', '36']","['9', '3']",0.07,0.27,1.23
"['9', '3', '28', '36']",['38'],0.07,0.84,1.11
"['9', '3', '28', '38']",['36'],0.07,0.7,1.11
"['9', '3', '36', '38']",['28'],0.07,0.56,1.15
"['38', '9', '28', '36']",['3'],0.07,0.58,1.19
"['38', '3', '28', '36']",['9'],0.07,0.49,1.14
['9'],"['48', '3', '38']",0.1,0.22,1.07
['3'],"['48', '9', '38']",0.1,0.2,1.06
['48'],"['9', '3', '38']",0.1,0.18,1.05
['38'],"['48', '9', '3']",0.1,0.13,1.08
"['9', '3']","['48', '38']",0.1,0.44,1.07
"['48', '9']","['3', '38']",0.1,0.41,1.09
"['9', '38']","['48', '3']",0.1,0.29,1.1
"['48', '3']","['9', '38']",0.1,0.37,1.1
"['3', '38']","['48', '9']",0.1,0.26,1.09
"['48', '38']","['9', '3']",0.1,0.23,1.07
"['48', '9', '3']",['38'],0.1,0.82,1.08
"['9', '3', '38']",['48'],0.1,0.55,1.05
"['48', '9', '38']",['3'],0.1,0.52,1.06
"['48', '3', '38']",['9'],0.1,0.46,1.07
['9'],"['40', '8', '11']",0.07,0.16,1.13
['40'],"['8', '9', '11']",0.07,0.16,1.19
['8'],"['40', '9', '11']",0.07,0.14,1.2
['11'],"['40', '9', '8']",0.07,0.14,1.17
"['40', '9']","['8', '11']",0.07,0.35,1.27
"['8', '9']","['40', '11']",0.07,0.31,1.23
"['9', '11']","['40', '8']",0.07,0.3,1.2
"['40', '8']","['9', '11']",0.07,0.29,1.2
"['40', '11']","['8', '9']",0.07,0.28,1.23
"['8', '11']","['40', '9']",0.07,0.26,1.27
"['40', '9', '8']",['11'],0.07,0.61,1.17
"['40', '9', '11']",['8'],0.07,0.6,1.2
"['8', '9', '11']",['40'],0.07,0.55,1.19
"['40', '8', '11']",['9'],0.07,0.49,1.13
['9'],"['40', '17', '36']",0.06,0.14,1.03
['40'],"['9', '36', '17']",0.06,0.13,0.99
['17'],"['40', '9', '36']",0.06,0.13,1.05
['36'],"['40', '9', '17']",0.06,0.1,0.96
"['40', '9']","['17', '36']",0.06,0.3,1.02
"['9', '17']","['40', '36']",0.06,0.29,0.99
"['9', '36']","['40', '17']",0.06,0.22,1.04
"['40', '17']","['9', '36']",0.06,0.29,1.04
"['40', '36']","['9', '17']",0.06,0.21,0.99
"['17', '36']","['40', '9']",0.06,0.21,1.02
"['40', '9', '17']",['36'],0.06,0.6,0.96
"['40', '9', '36']",['17'],0.06,0.48,1.05
"['9', '36', '17']",['40'],0.06,0.45,0.99
"['40', '17', '36']",['9'],0.06,0.45,1.03
['9'],['3'],0.22,0.51,1.04
['3'],['9'],0.22,0.45,1.04
['9'],"['8', '48', '3']",0.06,0.14,1.05
['3'],"['8', '9', '48']",0.06,0.13,1.01
['8'],"['48', '9', '3']",0.06,0.12,1.05
['48'],"['8', '9', '3']",0.06,0.12,1.03
"['9', '3']","['8', '48']",0.06,0.28,1.03
"['8', '9']","['48', '3']",0.06,0.27,1.03
"['48', '9']","['8', '3']",0.06,0.26,1.06
"['8', '3']","['48', '9']",0.06,0.25,1.06
"['48', '3']","['8', '9']",0.06,0.23,1.03
"['8', '48']","['9', '3']",0.06,0.23,1.03
"['8', '9', '3']",['48'],0.06,0.55,1.03
"['48', '9', '3']",['8'],0.06,0.52,1.05
"['8', '9', '48']",['3'],0.06,0.49,1.01
"['8', '48', '3']",['9'],0.06,0.45,1.05
['9'],"['40', '11', '36']",0.08,0.17,1.02
['40'],"['9', '11', '36']",0.08,0.17,1.06
['11'],"['40', '9', '36']",0.08,0.14,1.14
['36'],"['40', '9', '11']",0.08,0.12,1.01
"['40', '9']","['11', '36']",0.08,0.37,1.1
"['9', '11']","['40', '36']",0.08,0.32,1.08
"['9', '36']","['40', '11']",0.08,0.27,1.08
"['40', '11']","['9', '36']",0.08,0.3,1.08
"['40', '36']","['9', '11']",0.08,0.26,1.08
"['11', '36']","['40', '9']",0.08,0.22,1.1
"['40', '9', '11']",['36'],0.08,0.63,1.01
"['40', '9', '36']",['11'],0.08,0.6,1.14
"['9', '11', '36']",['40'],0.08,0.48,1.06
"['40', '11', '36']",['9'],0.08,0.44,1.02
['9'],"['8', '11', '28', '38']",0.06,0.13,1.12
['28'],"['8', '9', '11', '38']",0.06,0.12,1.09
['8'],"['9', '11', '28', '38']",0.06,0.11,1.15
['11'],"['8', '9', '28', '38']",0.06,0.11,1.14
['38'],"['8', '9', '11', '28']",0.06,0.07,1.11
"['9', '28']","['8', '11', '38']",0.06,0.26,1.17
"['8', '9']","['11', '28', '38']",0.06,0.25,1.2
"['9', '11']","['8', '28', '38']",0.06,0.24,1.21
"['9', '38']","['8', '11', '28']",0.06,0.17,1.16
"['8', '28']","['9', '11', '38']",0.06,0.23,1.19
"['11', '28']","['8', '9', '38']",0.06,0.22,1.18
"['28', '38']","['8', '9', '11']",0.06,0.15,1.14
"['8', '11']","['9', '28', '38']",0.06,0.2,1.16
"['8', '38']","['9', '11', '28']",0.06,0.15,1.2
"['11', '38']","['8', '9', '28']",0.06,0.14,1.21
"['8', '9', '28']","['11', '38']",0.06,0.49,1.21
"['9', '11', '28']","['8', '38']",0.06,0.46,1.2
"['9', '28', '38']","['8', '11']",0.06,0.32,1.16
"['8', '9', '11']","['28', '38']",0.06,0.43,1.14
"['8', '9', '38']","['11', '28']",0.06,0.31,1.18
"['9', '11', '38']","['8', '28']",0.06,0.3,1.19
"['8', '11', '28']","['9', '38']",0.06,0.39,1.16
"['8', '28', '38']","['9', '11']",0.06,0.29,1.21
"['11', '28', '38']","['8', '9']",0.06,0.27,1.2
"['8', '11', '38']","['9', '28']",0.06,0.26,1.17
"['8', '9', '11', '28']",['38'],0.06,0.84,1.11
"['8', '9', '28', '38']",['11'],0.06,0.6,1.14
"['9', '11', '28', '38']",['8'],0.06,0.57,1.15
"['8', '9', '11', '38']",['28'],0.06,0.53,1.09
"['8', '11', '28', '38']",['9'],0.06,0.48,1.12
['9'],"['8', '17', '48']",0.06,0.14,1.1
['17'],"['8', '9', '48']",0.06,0.13,1.02
['8'],"['48', '9', '17']",0.06,0.12,1.06
['48'],"['8', '9', '17']",0.06,0.11,1.04
"['9', '17']","['8', '48']",0.06,0.28,1.03
"['8', '9']","['48', '17']",0.06,0.26,1.09
"['48', '9']","['8', '17']",0.06,0.25,1.08
"['8', '17']","['48', '9']",0.06,0.26,1.08
"['48', '17']","['8', '9']",0.06,0.25,1.09
"['8', '48']","['9', '17']",0.06,0.22,1.03
