antecedent,consequent,support,confidence,lift
"['28', '39']","['11', '47']",0.06,0.27,1.12
"['11', '39']","['28', '47']",0.06,0.25,1.08
"['11', '28']","['39', '47']",0.06,0.24,1.17
"['28', '39', '47']",['11'],0.06,0.58,1.11
"['11', '39', '47']",['28'],0.06,0.54,1.1
"['11', '28', '47']",['39'],0.06,0.49,1.07
"['11', '28', '39']",['47'],0.06,0.47,1.06
"['40', '47']","['48', '28']",0.06,0.29,1.07
"['28', '47']","['40', '48']",0.06,0.26,1.05
"['48', '47']","['40', '28']",0.06,0.25,1.08
"['40', '28']","['48', '47']",0.06,0.26,1.08
"['40', '48']","['28', '47']",0.06,0.24,1.05
"['48', '28']","['40', '47']",0.06,0.22,1.07
"['40', '28', '47']",['48'],0.06,0.57,1.07
"['40', '48', '47']",['28'],0.06,0.54,1.1
"['48', '28', '47']",['40'],0.06,0.45,0.99
"['40', '48', '28']",['47'],0.06,0.47,1.05
['47'],"['17', '39']",0.1,0.22,1.04
['39'],"['17', '47']",0.1,0.22,1.03
['17'],"['39', '47']",0.1,0.22,1.08
"['39', '47']",['17'],0.1,0.49,1.08
"['17', '47']",['39'],0.1,0.47,1.03
"['17', '39']",['47'],0.1,0.47,1.04
['47'],['17'],0.21,0.48,1.04
['17'],['47'],0.21,0.47,1.04
"['17', '47']","['3', '36', '38']",0.06,0.3,1.22
"['3', '47']","['17', '36', '38']",0.06,0.29,1.22
"['36', '47']","['17', '3', '38']",0.06,0.22,1.21
"['17', '3']","['36', '38', '47']",0.06,0.28,1.21
"['17', '36']","['3', '38', '47']",0.06,0.22,1.22
"['3', '36']","['17', '38', '47']",0.06,0.21,1.19
"['17', '3', '47']","['36', '38']",0.06,0.57,1.18
"['17', '36', '47']","['3', '38']",0.06,0.46,1.21
"['17', '38', '47']","['3', '36']",0.06,0.37,1.19
"['3', '36', '47']","['17', '38']",0.06,0.44,1.23
"['3', '38', '47']","['17', '36']",0.06,0.36,1.22
"['36', '38', '47']","['17', '3']",0.06,0.28,1.21
"['17', '3', '36']","['38', '47']",0.06,0.43,1.24
"['17', '3', '38']","['36', '47']",0.06,0.35,1.21
"['17', '36', '38']","['3', '47']",0.06,0.27,1.22
"['3', '36', '38']","['17', '47']",0.06,0.26,1.22
"['17', '3', '36', '47']",['38'],0.06,0.87,1.15
"['17', '3', '38', '47']",['36'],0.06,0.69,1.1
"['17', '36', '38', '47']",['3'],0.06,0.55,1.13
"['3', '36', '38', '47']",['17'],0.06,0.53,1.16
"['17', '3', '36', '38']",['47'],0.06,0.52,1.17
['47'],"['17', '36']",0.14,0.32,1.07
['17'],"['36', '47']",0.14,0.31,1.07
['36'],"['17', '47']",0.14,0.22,1.05
"['17', '47']",['36'],0.14,0.66,1.05
"['36', '47']",['17'],0.14,0.49,1.07
"['17', '36']",['47'],0.14,0.48,1.07
['47'],"['17', '36', '38']",0.12,0.26,1.11
['17'],"['36', '38', '47']",0.12,0.25,1.1
"['17', '47']","['36', '38']",0.12,0.55,1.12
"['36', '47']","['17', '38']",0.12,0.41,1.14
"['38', '47']","['17', '36']",0.12,0.33,1.14
"['17', '36']","['38', '47']",0.12,0.4,1.14
"['17', '38']","['36', '47']",0.12,0.33,1.14
"['36', '38']","['17', '47']",0.12,0.24,1.12
"['17', '36', '47']",['38'],0.12,0.83,1.09
"['17', '38', '47']",['36'],0.12,0.68,1.08
"['36', '38', '47']",['17'],0.12,0.51,1.1
"['17', '36', '38']",['47'],0.12,0.5,1.11
['47'],"['11', '3']",0.12,0.28,1.02
['3'],"['11', '47']",0.12,0.26,1.08
['11'],"['3', '47']",0.12,0.24,1.07
"['3', '47']",['11'],0.12,0.56,1.07
"['11', '47']",['3'],0.12,0.53,1.08
"['11', '3']",['47'],0.12,0.46,1.02
"['3', '47']","['48', '11', '38']",0.06,0.27,1.17
"['48', '47']","['11', '3', '38']",0.06,0.25,1.14
"['11', '47']","['48', '3', '38']",0.06,0.25,1.2
"['48', '3']","['11', '38', '47']",0.06,0.23,1.17
"['11', '3']","['48', '38', '47']",0.06,0.22,1.12
"['48', '11']","['3', '38', '47']",0.06,0.21,1.16
"['48', '3', '47']","['11', '38']",0.06,0.49,1.19
"['11', '3', '47']","['48', '38']",0.06,0.48,1.16
"['3', '38', '47']","['48', '11']",0.06,0.34,1.16
"['48', '11', '47']","['3', '38']",0.06,0.45,1.2
"['48', '38', '47']","['11', '3']",0.06,0.31,1.12
"['11', '38', '47']","['48', '3']",0.06,0.31,1.17
"['48', '11', '3']","['38', '47']",0.06,0.38,1.11
"['48', '3', '38']","['11', '47']",0.06,0.29,1.2
"['11', '3', '38']","['48', '47']",0.06,0.27,1.14
"['48', '11', '38']","['3', '47']",0.06,0.26,1.17
"['48', '11', '3', '47']",['38'],0.06,0.83,1.1
"['48', '3', '38', '47']",['11'],0.06,0.59,1.13
"['11', '3', '38', '47']",['48'],0.06,0.58,1.08
"['48', '11', '38', '47']",['3'],0.06,0.54,1.12
"['48', '11', '3', '38']",['47'],0.06,0.49,1.09
['47'],['39'],0.2,0.45,1.0
['39'],['47'],0.2,0.45,1.0
"['17', '47']","['8', '11', '38']",0.05,0.25,1.12
"['11', '47']","['8', '17', '38']",0.05,0.22,1.2
"['8', '47']","['17', '11', '38']",0.05,0.23,1.15
"['17', '11']","['8', '38', '47']",0.05,0.21,1.16
"['8', '17']","['11', '38', '47']",0.05,0.23,1.19
"['17', '11', '47']","['8', '38']",0.05,0.48,1.25
"['8', '17', '47']","['11', '38']",0.05,0.47,1.16
"['17', '38', '47']","['8', '11']",0.05,0.31,1.1
"['8', '11', '47']","['17', '38']",0.05,0.42,1.17
"['11', '38', '47']","['8', '17']",0.05,0.27,1.19
"['8', '38', '47']","['17', '11']",0.05,0.29,1.16
"['8', '17', '11']","['38', '47']",0.05,0.39,1.13
"['17', '11', '38']","['8', '47']",0.05,0.26,1.15
"['8', '17', '38']","['11', '47']",0.05,0.29,1.2
"['8', '11', '38']","['17', '47']",0.05,0.24,1.12
"['8', '17', '11', '47']",['38'],0.05,0.86,1.13
"['17', '11', '38', '47']",['8'],0.05,0.57,1.14
"['8', '17', '38', '47']",['11'],0.05,0.57,1.09
"['8', '11', '38', '47']",['17'],0.05,0.5,1.09
"['8', '17', '11', '38']",['47'],0.05,0.48,1.08
['47'],"['48', '28', '38']",0.11,0.25,1.13
['28'],"['48', '38', '47']",0.11,0.23,1.16
['48'],"['28', '38', '47']",0.11,0.21,1.13
"['28', '47']","['48', '38']",0.11,0.49,1.17
"['48', '47']","['28', '38']",0.11,0.46,1.21
"['38', '47']","['48', '28']",0.11,0.32,1.18
"['48', '28']","['38', '47']",0.11,0.41,1.18
"['28', '38']","['48', '47']",0.11,0.29,1.21
"['48', '38']","['28', '47']",0.11,0.27,1.17
"['48', '28', '47']",['38'],0.11,0.85,1.12
"['28', '38', '47']",['48'],0.11,0.6,1.13
"['48', '38', '47']",['28'],0.11,0.57,1.16
"['48', '28', '38']",['47'],0.11,0.5,1.13
['47'],['3'],0.22,0.5,1.03
['3'],['47'],0.22,0.46,1.03
['47'],"['3', '39']",0.1,0.23,1.04
['39'],"['3', '47']",0.1,0.23,1.02
['3'],"['39', '47']",0.1,0.21,1.05
"['39', '47']",['3'],0.1,0.51,1.05
"['3', '47']",['39'],0.1,0.46,1.02
"['3', '39']",['47'],0.1,0.46,1.04
['47'],"['36', '38']",0.23,0.52,1.06
['36'],"['38', '47']",0.23,0.37,1.05
['38'],"['36', '47']",0.23,0.3,1.06
"['36', '47']",['38'],0.23,0.8,1.06
"['38', '47']",['36'],0.23,0.66,1.05
"['36', '38']",['47'],0.23,0.47,1.06
"['40', '47']","['3', '36', '38']",0.05,0.26,1.05
"['3', '47']","['40', '36', '38']",0.05,0.24,1.04
"['40', '3']","['36', '38', '47']",0.05,0.23,1.02
"['40', '3', '47']","['36', '38']",0.05,0.54,1.11
"['40', '36', '47']","['3', '38']",0.05,0.4,1.07
"['40', '38', '47']","['3', '36']",0.05,0.33,1.05
"['3', '36', '47']","['40', '38']",0.05,0.36,1.04
"['3', '38', '47']","['40', '36']",0.05,0.3,1.02
"['36', '38', '47']","['40', '3']",0.05,0.23,1.02
"['40', '3', '36']","['38', '47']",0.05,0.35,1.02
"['40', '3', '38']","['36', '47']",0.05,0.3,1.05
"['40', '36', '38']","['3', '47']",0.05,0.23,1.04
"['3', '36', '38']","['40', '47']",0.05,0.21,1.05
"['40', '3', '36', '47']",['38'],0.05,0.82,1.08
"['40', '3', '38', '47']",['36'],0.05,0.67,1.06
"['40', '36', '38', '47']",['3'],0.05,0.5,1.04
"['3', '36', '38', '47']",['40'],0.05,0.44,0.96
"['40', '3', '36', '38']",['47'],0.05,0.45,1.01
"['17', '47']","['11', '28', '38']",0.05,0.24,1.17
"['11', '47']","['17', '28', '38']",0.05,0.22,1.19
"['28', '47']","['17', '11', '38']",0.05,0.23,1.12
"['17', '11']","['28', '38', '47']",0.05,0.21,1.12
"['17', '28']","['11', '38', '47']",0.05,0.23,1.17
"['17', '11', '47']","['28', '38']",0.05,0.47,1.25
"['17', '28', '47']","['11', '38']",0.05,0.47,1.16
"['17', '38', '47']","['11', '28']",0.05,0.3,1.15
"['11', '28', '47']","['17', '38']",0.05,0.41,1.14
"['11', '38', '47']","['17', '28']",0.05,0.27,1.17
"['28', '38', '47']","['17', '11']",0.05,0.28,1.12
"['17', '11', '28']","['38', '47']",0.05,0.4,1.15
"['17', '11', '38']","['28', '47']",0.05,0.26,1.12
"['17', '28', '38']","['11', '47']",0.05,0.28,1.19
"['11', '28', '38']","['17', '47']",0.05,0.25,1.17
"['17', '11', '28', '47']",['38'],0.05,0.87,1.14
"['17', '11', '38', '47']",['28'],0.05,0.56,1.14
"['17', '28', '38', '47']",['11'],0.05,0.57,1.09
"['11', '28', '38', '47']",['17'],0.05,0.49,1.06
"['17', '11', '28', '38']",['47'],0.05,0.49,1.1
['47'],"['11', '3', '38']",0.1,0.23,1.07
['3'],"['11', '38', '47']",0.1,0.21,1.1
"['3', '47']","['11', '38']",0.1,0.47,1.14
"['11', '47']","['3', '38']",0.1,0.44,1.16
"['38', '47']","['11', '3']",0.1,0.3,1.09
"['11', '3']","['38', '47']",0.1,0.38,1.09
"['3', '38']","['11', '47']",0.1,0.28,1.16
"['11', '38']","['3', '47']",0.1,0.26,1.14
"['11', '3', '47']",['38'],0.1,0.83,1.1
"['3', '38', '47']",['11'],0.1,0.58,1.12
"['11', '38', '47']",['3'],0.1,0.54,1.1
"['11', '3', '38']",['47'],0.1,0.48,1.07
['47'],"['40', '48']",0.11,0.25,0.99
['40'],"['48', '47']",0.11,0.24,1.0
['48'],"['40', '47']",0.11,0.21,1.01
"['40', '47']",['48'],0.11,0.54,1.01
"['48', '47']",['40'],0.11,0.46,1.0
"['40', '48']",['47'],0.11,0.44,0.99
"['3', '47']","['28', '36']",0.08,0.35,1.11
"['28', '47']","['3', '36']",0.08,0.35,1.11
"['36', '47']","['3', '28']",0.08,0.28,1.1
"['3', '28']","['36', '47']",0.08,0.32,1.1
"['3', '36']","['28', '47']",0.08,0.25,1.11
"['28', '36']","['3', '47']",0.08,0.25,1.11
"['3', '28', '47']",['36'],0.08,0.67,1.07
"['3', '36', '47']",['28'],0.08,0.54,1.11
"['28', '36', '47']",['3'],0.08,0.53,1.09
"['3', '28', '36']",['47'],0.08,0.47,1.06
['47'],"['3', '28']",0.12,0.26,1.05
['3'],"['28', '47']",0.12,0.24,1.07
['28'],"['3', '47']",0.12,0.24,1.08
"['3', '47']",['28'],0.12,0.53,1.08
"['28', '47']",['3'],0.12,0.52,1.07
"['3', '28']",['47'],0.12,0.47,1.05
"['3', '47']","['8', '48', '38']",0.06,0.25,1.15
"['8', '47']","['48', '3', '38']",0.06,0.25,1.17
"['48', '47']","['8', '3', '38']",0.06,0.23,1.2
"['8', '3']","['48', '38', '47']",0.06,0.23,1.16
"['48', '3']","['8', '38', '47']",0.06,0.21,1.16
"['8', '48']","['3', '38', '47']",0.06,0.2,1.15
"['8', '3', '47']","['48', '38']",0.06,0.48,1.15
"['48', '3', '47']","['8', '38']",0.06,0.45,1.17
"['3', '38', '47']","['8', '48']",0.06,0.31,1.15
"['8', '48', '47']","['3', '38']",0.06,0.44,1.18
"['8', '38', '47']","['48', '3']",0.06,0.31,1.16
"['48', '38', '47']","['8', '3']",0.06,0.29,1.16
"['8', '48', '3']","['38', '47']",0.06,0.41,1.18
"['8', '3', '38']","['48', '47']",0.06,0.29,1.2
"['48', '3', '38']","['8', '47']",0.06,0.27,1.17
"['8', '48', '38']","['3', '47']",0.06,0.26,1.15
"['8', '48', '3', '47']",['38'],0.06,0.85,1.13
"['8', '3', '38', '47']",['48'],0.06,0.58,1.1
"['48', '3', '38', '47']",['8'],0.06,0.55,1.1
"['8', '48', '38', '47']",['3'],0.06,0.53,1.09
"['8', '48', '3', '38']",['47'],0.06,0.51,1.15
"['40', '47']","['11', '28', '38']",0.05,0.26,1.25
"['28', '47']","['40', '11', '38']",0.05,0.23,1.14
"['11', '47']","['40', '28', '38']",0.05,0.22,1.23
"['40', '28']","['11', '38', '47']",0.05,0.23,1.2
"['40', '11']","['28', '38', '47']",0.05,0.21,1.13
"['11', '28']","['40', '38', '47']",0.05,0.2,1.25
"['40', '28', '47']","['11', '38']",0.05,0.51,1.25
"['40', '11', '47']","['28', '38']",0.05,0.45,1.18
"['40', '38', '47']","['11', '28']",0.05,0.33,1.25
"['11', '28', '47']","['40', '38']",0.05,0.42,1.19
"['28', '38', '47']","['40', '11']",0.05,0.29,1.13
"['11', '38', '47']","['40', '28']",0.05,0.27,1.2
"['40', '11', '28']","['38', '47']",0.05,0.42,1.2
"['40', '28', '38']","['11', '47']",0.05,0.29,1.23
"['40', '11', '38']","['28', '47']",0.05,0.26,1.14
"['11', '28', '38']","['40', '47']",0.05,0.26,1.25
"['40', '11', '28', '47']",['38'],0.05,0.87,1.15
"['40', '28', '38', '47']",['11'],0.05,0.62,1.18
"['40', '11', '38', '47']",['28'],0.05,0.54,1.1
"['11', '28', '38', '47']",['40'],0.05,0.5,1.09
"['40', '11', '28', '38']",['47'],0.05,0.5,1.13
['47'],['38'],0.35,0.78,1.03
['38'],['47'],0.35,0.46,1.03
"['39', '47']","['8', '17']",0.05,0.27,1.16
"['17', '47']","['8', '39']",0.05,0.25,1.04
"['8', '47']","['17', '39']",0.05,0.24,1.11
"['17', '39']","['8', '47']",0.05,0.25,1.11
"['8', '39']","['17', '47']",0.05,0.22,1.04
"['8', '17']","['39', '47']",0.05,0.24,1.16
"['17', '39', '47']",['8'],0.05,0.54,1.09
"['8', '39', '47']",['17'],0.05,0.5,1.1
"['8', '17', '47']",['39'],0.05,0.49,1.07
"['8', '17', '39']",['47'],0.05,0.46,1.03
"['8', '47']","['48', '36', '38']",0.07,0.32,1.21
"['48', '47']","['8', '36', '38']",0.07,0.3,1.19
"['36', '47']","['8', '48', '38']",0.07,0.26,1.18
"['38', '47']","['8', '48', '36']",0.07,0.21,1.19
"['8', '48']","['36', '38', '47']",0.07,0.27,1.16
"['8', '36']","['48', '38', '47']",0.07,0.23,1.17
"['48', '36']","['8', '38', '47']",0.07,0.22,1.2
"['8', '48', '47']","['36', '38']",0.07,0.58,1.19
"['8', '36', '47']","['48', '38']",0.07,0.49,1.17
"['8', '38', '47']","['48', '36']",0.07,0.4,1.2
"['48', '36', '47']","['8', '38']",0.07,0.47,1.21
"['48', '38', '47']","['8', '36']",0.07,0.38,1.17
"['36', '38', '47']","['8', '48']",0.07,0.32,1.16
"['8', '48', '36']","['38', '47']",0.07,0.41,1.19
"['8', '48', '38']","['36', '47']",0.07,0.34,1.18
"['8', '36', '38']","['48', '47']",0.07,0.29,1.19
"['48', '36', '38']","['8', '47']",0.07,0.27,1.21
"['8', '48', '36', '47']",['38'],0.07,0.87,1.15
"['8', '48', '38', '47']",['36'],0.07,0.69,1.1
"['8', '36', '38', '47']",['48'],0.07,0.59,1.11
"['48', '36', '38', '47']",['8'],0.07,0.56,1.13
"['8', '48', '36', '38']",['47'],0.07,0.5,1.13
"['8', '47']","['48', '28', '38']",0.06,0.26,1.18
"['28', '47']","['8', '48', '38']",0.06,0.26,1.19
"['48', '47']","['8', '28', '38']",0.06,0.24,1.25
"['8', '28']","['48', '38', '47']",0.06,0.24,1.21
"['8', '48']","['28', '38', '47']",0.06,0.22,1.17
"['48', '28']","['8', '38', '47']",0.06,0.22,1.2
"['8', '28', '47']","['48', '38']",0.06,0.5,1.21
"['8', '48', '47']","['28', '38']",0.06,0.47,1.23
"['8', '38', '47']","['48', '28']",0.06,0.32,1.2
"['48', '28', '47']","['8', '38']",0.06,0.45,1.17
"['28', '38', '47']","['8', '48']",0.06,0.32,1.17
"['48', '38', '47']","['8', '28']",0.06,0.3,1.21
"['8', '48', '28']","['38', '47']",0.06,0.42,1.19
"['8', '28', '38']","['48', '47']",0.06,0.3,1.25
"['8', '48', '38']","['28', '47']",0.06,0.27,1.19
"['48', '28', '38']","['8', '47']",0.06,0.27,1.18
"['8', '48', '28', '47']",['38'],0.06,0.87,1.15
"['8', '28', '38', '47']",['48'],0.06,0.6,1.14
"['8', '48', '38', '47']",['28'],0.06,0.56,1.14
"['48', '28', '38', '47']",['8'],0.06,0.53,1.07
"['8', '48', '28', '38']",['47'],0.06,0.52,1.16
"['3', '47']","['38', '28', '36']",0.07,0.31,1.22
"['28', '47']","['3', '36', '38']",0.07,0.3,1.21
"['36', '47']","['3', '28', '38']",0.07,0.24,1.19
"['3', '28']","['36', '38', '47']",0.07,0.27,1.18
"['3', '36']","['28', '38', '47']",0.07,0.22,1.18
"['28', '36']","['3', '38', '47']",0.07,0.21,1.2
"['3', '28', '47']","['36', '38']",0.07,0.58,1.19
"['3', '36', '47']","['28', '38']",0.07,0.47,1.23
"['3', '38', '47']","['28', '36']",0.07,0.38,1.2
"['28', '36', '47']","['3', '38']",0.07,0.45,1.21
"['28', '38', '47']","['3', '36']",0.07,0.37,1.18
"['36', '38', '47']","['3', '28']",0.07,0.3,1.18
"['3', '28', '36']","['38', '47']",0.07,0.4,1.16
"['3', '28', '38']","['36', '47']",0.07,0.34,1.19
"['3', '36', '38']","['28', '47']",0.07,0.28,1.21
"['38', '28', '36']","['3', '47']",0.07,0.27,1.22
"['3', '28', '36', '47']",['38'],0.07,0.86,1.14
"['3', '28', '38', '47']",['36'],0.07,0.69,1.09
"['3', '36', '38', '47']",['28'],0.07,0.56,1.15
"['38', '28', '36', '47']",['3'],0.07,0.55,1.13
"['38', '3', '28', '36']",['47'],0.07,0.5,1.12
['47'],"['8', '48']",0.13,0.28,1.04
['8'],"['48', '47']",0.13,0.25,1.05
['48'],"['8', '47']",0.13,0.24,1.05
"['8', '47']",['48'],0.13,0.56,1.05
"['48', '47']",['8'],0.13,0.52,1.05
"['8', '48']",['47'],0.13,0.46,1.04
"['39', '47']","['8', '36']",0.07,0.36,1.13
"['8', '47']","['36', '39']",0.07,0.32,1.1
"['36', '47']","['8', '39']",0.07,0.26,1.06
"['8', '39']","['36', '47']",0.07,0.3,1.06
"['36', '39']","['8', '47']",0.07,0.25,1.1
"['8', '36']","['39', '47']",0.07,0.23,1.13
"['8', '39', '47']",['36'],0.07,0.68,1.09
"['36', '39', '47']",['8'],0.07,0.55,1.1
"['8', '36', '47']",['39'],0.07,0.49,1.08
"['8', '36', '39']",['47'],0.07,0.45,1.0
"['40', '47']","['8', '3']",0.06,0.28,1.15
"['3', '47']","['40', '8']",0.06,0.26,1.05
"['8', '47']","['40', '3']",0.06,0.26,1.13
"['40', '3']","['8', '47']",0.06,0.26,1.13
"['40', '8']","['3', '47']",0.06,0.23,1.05
"['8', '3']","['40', '47']",0.06,0.24,1.15
"['40', '3', '47']",['8'],0.06,0.59,1.19
"['40', '8', '47']",['3'],0.06,0.51,1.04
"['8', '3', '47']",['40'],0.06,0.5,1.08
"['40', '8', '3']",['47'],0.06,0.45,1.02
"['17', '47']","['8', '11']",0.06,0.29,1.04
"['11', '47']","['8', '17']",0.06,0.26,1.13
"['8', '47']","['17', '11']",0.06,0.27,1.08
"['17', '11']","['8', '47']",0.06,0.24,1.08
"['8', '17']","['11', '47']",0.06,0.27,1.13
"['8', '11']","['17', '47']",0.06,0.22,1.04
"['17', '11', '47']",['8'],0.06,0.56,1.13
"['8', '17', '47']",['11'],0.06,0.55,1.06
"['8', '11', '47']",['17'],0.06,0.49,1.06
"['8', '17', '11']",['47'],0.06,0.46,1.02
"['17', '47']","['48', '3']",0.06,0.29,1.08
"['48', '47']","['17', '3']",0.06,0.25,1.1
"['3', '47']","['48', '17']",0.06,0.27,1.14
"['48', '17']","['3', '47']",0.06,0.25,1.14
"['17', '3']","['48', '47']",0.06,0.26,1.1
"['48', '3']","['17', '47']",0.06,0.23,1.08
"['48', '17', '47']",['3'],0.06,0.55,1.13
"['17', '3', '47']",['48'],0.06,0.54,1.02
"['48', '3', '47']",['17'],0.06,0.49,1.08
"['48', '17', '3']",['47'],0.06,0.5,1.11
"['40', '47']","['17', '36', '38']",0.05,0.25,1.06
"['17', '47']","['40', '36', '38']",0.05,0.24,1.05
"['40', '17']","['36', '38', '47']",0.05,0.24,1.05
"['40', '17', '47']","['36', '38']",0.05,0.52,1.06
"['40', '36', '47']","['17', '38']",0.05,0.39,1.09
"['40', '38', '47']","['17', '36']",0.05,0.31,1.07
"['17', '36', '47']","['40', '38']",0.05,0.36,1.03
"['17', '38', '47']","['40', '36']",0.05,0.3,1.01
"['36', '38', '47']","['40', '17']",0.05,0.22,1.05
"['40', '17', '36']","['38', '47']",0.05,0.38,1.08
"['40', '17', '38']","['36', '47']",0.05,0.31,1.07
"['40', '36', '38']","['17', '47']",0.05,0.22,1.05
"['17', '36', '38']","['40', '47']",0.05,0.22,1.06
"['40', '17', '36', '47']",['38'],0.05,0.82,1.09
"['40', '17', '38', '47']",['36'],0.05,0.64,1.02
"['40', '36', '38', '47']",['17'],0.05,0.48,1.06
"['17', '36', '38', '47']",['40'],0.05,0.44,0.96
"['40', '17', '36', '38']",['47'],0.05,0.47,1.06
"['8', '47']","['11', '28']",0.07,0.3,1.15
"['28', '47']","['8', '11']",0.07,0.3,1.08
"['11', '47']","['8', '28']",0.07,0.29,1.15
"['8', '28']","['11', '47']",0.07,0.27,1.15
"['8', '11']","['28', '47']",0.07,0.25,1.08
"['11', '28']","['8', '47']",0.07,0.26,1.15
"['8', '28', '47']",['11'],0.07,0.58,1.11
"['8', '11', '47']",['28'],0.07,0.54,1.1
"['11', '28', '47']",['8'],0.07,0.54,1.08
"['8', '11', '28']",['47'],0.07,0.47,1.04
"['17', '47']","['8', '3', '38']",0.05,0.24,1.23
"['8', '47']","['17', '3', '38']",0.05,0.22,1.21
"['3', '47']","['8', '17', '38']",0.05,0.23,1.23
"['8', '17']","['3', '38', '47']",0.05,0.22,1.23
"['17', '3']","['8', '38', '47']",0.05,0.22,1.21
"['8', '3']","['17', '38', '47']",0.05,0.2,1.19
"['8', '17', '47']","['3', '38']",0.05,0.45,1.21
"['17', '3', '47']","['8', '38']",0.05,0.45,1.17
"['17', '38', '47']","['8', '3']",0.05,0.29,1.19
"['8', '3', '47']","['17', '38']",0.05,0.43,1.2
"['8', '38', '47']","['17', '3']",0.05,0.28,1.21
"['3', '38', '47']","['8', '17']",0.05,0.28,1.23
"['8', '17', '3']","['38', '47']",0.05,0.44,1.27
"['8', '17', '38']","['3', '47']",0.05,0.27,1.23
"['17', '3', '38']","['8', '47']",0.05,0.27,1.21
"['8', '3', '38']","['17', '47']",0.05,0.26,1.23
"['8', '17', '3', '47']",['38'],0.05,0.85,1.12
"['8', '17', '38', '47']",['3'],0.05,0.55,1.12
"['17', '3', '38', '47']",['8'],0.05,0.55,1.1
"['8', '3', '38', '47']",['17'],0.05,0.53,1.15
"['8', '17', '3', '38']",['47'],0.05,0.54,1.21
"['28', '47']","['11', '36']",0.08,0.36,1.07
"['11', '47']","['28', '36']",0.08,0.35,1.09
"['36', '47']","['11', '28']",0.08,0.29,1.11
"['11', '28']","['36', '47']",0.08,0.32,1.11
"['28', '36']","['11', '47']",0.08,0.26,1.09
"['11', '36']","['28', '47']",0.08,0.24,1.07
"['11', '28', '47']",['36'],0.08,0.65,1.04
"['28', '36', '47']",['11'],0.08,0.55,1.06
"['11', '36', '47']",['28'],0.08,0.53,1.08
"['11', '28', '36']",['47'],0.08,0.48,1.07
"['3', '47']","['11', '36', '38']",0.07,0.31,1.16
"['11', '47']","['3', '36', '38']",0.07,0.29,1.18
"['36', '47']","['11', '3', '38']",0.07,0.24,1.11
"['11', '3']","['36', '38', '47']",0.07,0.25,1.1
"['3', '36']","['11', '38', '47']",0.07,0.22,1.15
"['11', '36']","['3', '38', '47']",0.07,0.2,1.14
"['11', '3', '47']","['36', '38']",0.07,0.56,1.15
"['3', '36', '47']","['11', '38']",0.07,0.48,1.17
"['3', '38', '47']","['11', '36']",0.07,0.39,1.14
"['11', '36', '47']","['3', '38']",0.07,0.44,1.17
"['11', '38', '47']","['3', '36']",0.07,0.36,1.15
"['36', '38', '47']","['11', '3']",0.07,0.3,1.1
"['11', '3', '36']","['38', '47']",0.07,0.38,1.09
"['11', '3', '38']","['36', '47']",0.07,0.32,1.11
"['3', '36', '38']","['11', '47']",0.07,0.28,1.18
"['11', '36', '38']","['3', '47']",0.07,0.26,1.16
"['11', '3', '36', '47']",['38'],0.07,0.84,1.1
"['11', '3', '38', '47']",['36'],0.07,0.67,1.07
"['3', '36', '38', '47']",['11'],0.07,0.57,1.1
"['11', '36', '38', '47']",['3'],0.07,0.54,1.11
"['11', '3', '36', '38']",['47'],0.07,0.47,1.06
"['40', '47']","['8', '11']",0.07,0.33,1.19
"['8', '47']","['40', '11']",0.07,0.3,1.17
"['11', '47']","['40', '8']",0.07,0.29,1.15
"['40', '8']","['11', '47']",0.07,0.27,1.15
"['40', '11']","['8', '47']",0.07,0.27,1.17
"['8', '11']","['40', '47']",0.07,0.24,1.19
"['40', '8', '47']",['11'],0.07,0.59,1.13
"['40', '11', '47']",['8'],0.07,0.57,1.15
"['8', '11', '47']",['40'],0.07,0.54,1.17
"['40', '8', '11']",['47'],0.07,0.47,1.05
['47'],"['48', '28']",0.13,0.29,1.08
['28'],"['48', '47']",0.13,0.27,1.11
['48'],"['28', '47']",0.13,0.25,1.08
"['28', '47']",['48'],0.13,0.57,1.08
"['48', '47']",['28'],0.13,0.54,1.11
"['48', '28']",['47'],0.13,0.48,1.08
"['39', '47']","['8', '48', '38']",0.05,0.26,1.21
"['8', '47']","['48', '38', '39']",0.05,0.23,1.18
"['48', '47']","['8', '38', '39']",0.05,0.22,1.14
"['8', '39']","['48', '38', '47']",0.05,0.22,1.12
"['48', '39']","['8', '38', '47']",0.05,0.21,1.18
"['8', '39', '47']","['48', '38']",0.05,0.49,1.19
"['48', '39', '47']","['8', '38']",0.05,0.46,1.2
"['39', '38', '47']","['8', '48']",0.05,0.33,1.19
"['8', '48', '47']","['38', '39']",0.05,0.42,1.19
"['8', '38', '47']","['48', '39']",0.05,0.29,1.18
"['48', '38', '47']","['8', '39']",0.05,0.27,1.12
"['8', '48', '39']","['38', '47']",0.05,0.39,1.13
"['8', '38', '39']","['48', '47']",0.05,0.27,1.14
"['48', '38', '39']","['8', '47']",0.05,0.27,1.18
"['8', '48', '38']","['39', '47']",0.05,0.24,1.21
"['8', '48', '39', '47']",['38'],0.05,0.86,1.14
"['8', '39', '38', '47']",['48'],0.05,0.6,1.13
"['48', '39', '38', '47']",['8'],0.05,0.56,1.12
"['8', '48', '38', '47']",['39'],0.05,0.5,1.11
"['8', '48', '38', '39']",['47'],0.05,0.48,1.08
"['39', '47']","['38', '28', '36']",0.06,0.31,1.24
